WeekBeginning,RouteID,count
2014-01-26,172,4844
2014-01-26,178,9777
2014-01-26,178A,23
2014-01-26,178F,1291
2014-01-26,178S,1131
2014-01-26,179,667
2014-01-26,179F,874
2014-01-26,190,6308
2014-01-26,190B,2073
2014-01-26,195,351
2014-01-26,195F,866
2014-01-26,196,294
2014-01-26,196F,1447
2014-01-26,197X,167
2014-01-26,200,3581
2014-01-26,200B,2451
2014-01-26,200C,1337
2014-01-26,202,1322
2014-01-26,202F,3672
2014-01-26,203,1555
2014-01-26,203B,279
2014-01-26,203F,2026
2014-01-26,204,1510
2014-01-26,208,5959
2014-01-26,208B,592
2014-01-26,208N,581
2014-01-26,209F,1379
2014-01-26,222,12116
2014-01-26,222R,146
2014-01-26,224,4726
2014-01-26,224F,5436
2014-01-26,224X,546
2014-01-26,225,1224
2014-01-26,225F,1038
2014-01-26,225M,399
2014-01-26,225X,157
2014-01-26,226F,106
2014-01-26,228,2710
2014-01-26,228F,5993
2014-01-26,228X,513
2014-01-26,229,528
2014-01-26,229F,1403
2014-01-26,229X,190
2014-01-26,230,7356
2014-01-26,232,5750
2014-01-26,232R,476
2014-01-26,235,3448
2014-01-26,237,26
2014-01-26,238,128
2014-01-26,239,2387
2014-01-26,241,3684
2014-01-26,241A,903
2014-01-26,245,1540
2014-01-26,248,4229
2014-01-26,248F,861
2014-01-26,251,7516
2014-01-26,251A,121
2014-01-26,252,3823
2014-01-26,252A,47
2014-01-26,253,959
2014-01-26,253X,1091
2014-01-26,254,2521
2014-01-26,254A,6
2014-01-26,254X,5351
2014-01-26,262,1981
2014-01-26,262F,183
2014-01-26,265,6894
2014-01-26,265B,257
2014-01-26,265W,71
2014-01-26,281K,123
2014-01-26,286,3946
2014-01-26,286A,238
2014-01-26,287,1179
2014-01-26,288,3754
2014-01-26,288S,447
2014-01-26,300,10780
2014-01-26,300C,377
2014-01-26,300G,1183
2014-01-26,300H,711
2014-01-26,300J,163
2014-01-26,300M,193
2014-01-26,300U,691
2014-01-26,320,577
2014-01-26,333,916
2014-01-26,333B,395
2014-01-26,333H,80
2014-01-26,333L,39
2014-01-26,350,216
2014-01-26,350P,34
2014-01-26,352,20
2014-01-26,353,34
2014-01-26,361,1619
2014-01-26,371,31
2014-01-26,372,31
2014-01-26,376,93
2014-01-26,400,5335
2014-01-26,400A,79
2014-01-26,401,3033
2014-01-26,403,840
2014-01-26,404,689
2014-01-26,405,790
2014-01-26,407,41
2014-01-26,411,5853
2014-01-26,411B,102
2014-01-26,411U,552
2014-01-26,415,591
2014-01-26,415H,24
2014-01-26,415V,165
2014-01-26,421,82
2014-01-26,430,795
2014-01-26,440,3223
2014-01-26,441,2490
2014-01-26,442,2832
2014-01-26,443,41
2014-01-26,451,4714
2014-01-26,451A,41
2014-01-26,452,3165
2014-01-26,452A,7
2014-01-26,452W,11
2014-01-26,461,449
2014-01-26,470,20
2014-01-26,471,134
2014-01-26,472,205
2014-01-26,474,18
2014-01-26,475,157
2014-01-26,476,37
2014-01-26,477,482
2014-01-26,478,4
2014-01-26,479,377
2014-01-26,481,42
2014-01-26,482,467
2014-01-26,483,79
2014-01-26,491,338
2014-01-26,492,103
2014-01-26,492W,125
2014-01-26,493,177
2014-01-26,494,175
2014-01-26,500,2362
2014-01-26,502X,1028
2014-01-26,503,3220
2014-01-26,506,7486
2014-01-26,506H,69
2014-01-26,506X,564
2014-01-26,507,1945
2014-01-26,528,1394
2014-01-26,541,1301
2014-01-26,541G,257
2014-01-26,541X,3838
2014-01-26,542,917
2014-01-26,542X,3952
2014-01-26,543,506
2014-01-26,543G,55
2014-01-26,543X,1645
2014-01-26,545,623
2014-01-26,545X,2406
2014-01-26,546,497
2014-01-26,546X,901
2014-01-26,548,2047
2014-01-26,556,3406
2014-01-26,557,3460
2014-01-26,557X,1150
2014-01-26,559,335
2014-01-26,559S,76
2014-01-26,560,3280
2014-01-26,560A,263
2014-01-26,560B,64
2014-01-26,560P,1836
2014-01-26,565,583
2014-01-26,579,238
2014-01-26,580,243
2014-01-26,591A,72
2014-01-26,591C,225
2014-01-26,592,24
2014-01-26,593A,13
2014-01-26,593C,30
2014-01-26,600,1747
2014-01-26,600B,559
2014-01-26,600S,2
2014-01-26,601,912
2014-01-26,601B,217
2014-01-26,605,350
2014-01-26,610,13
2014-01-26,611,147
2014-01-26,612,3
2014-01-26,613,21
2014-01-26,614,117
2014-01-26,615,60
2014-01-26,620,23
2014-01-26,621,55
2014-01-26,622,138
2014-01-26,623,81
2014-01-26,624,174
2014-01-26,625,162
2014-01-26,626,92
2014-01-26,627,47
2014-01-26,628,3
2014-01-26,629,44
2014-01-26,630,40
2014-01-26,631,24
2014-01-26,632,66
2014-01-26,633,132
2014-01-26,640,46
2014-01-26,645,1096
2014-01-26,646,993
2014-01-26,650,107
2014-01-26,651,85
2014-01-26,652,314
2014-01-26,653,242
2014-01-26,654,57
2014-01-26,655,125
2014-01-26,656,78
2014-01-26,657,167
2014-01-26,658,154
2014-01-26,659,170
2014-01-26,660,83
2014-01-26,661,60
2014-01-26,662,16
2014-01-26,663,24
2014-01-26,664,140
2014-01-26,665,106
2014-01-26,667,56
2014-01-26,668,228
2014-01-26,669,178
2014-01-26,670,131
2014-01-26,671,68
2014-01-26,672,56
2014-01-26,681,1660
2014-01-26,681A,16
2014-01-26,682,933
2014-01-26,683,66
2014-01-26,694,30
2014-01-26,719,1699
2014-01-26,720,5490
2014-01-26,720H,1968
2014-01-26,720M,1
2014-01-26,721,2586
2014-01-26,721A,4
2014-01-26,721F,5686
2014-01-26,721L,6
2014-01-26,721R,51
2014-01-26,721X,1059
2014-01-26,722,1170
2014-01-26,722A,3
2014-01-26,722F,3633
2014-01-26,722L,5
2014-01-26,722X,682
2014-01-26,723F,831
2014-01-26,723X,153
2014-01-26,724,20
2014-01-26,725,1830
2014-01-26,725A,7
2014-01-26,733,4119
2014-01-26,733C,5
2014-01-26,733G,35
2014-01-26,734,3181
2014-01-26,734S,612
2014-01-26,737,382
2014-01-26,740,694
2014-01-26,740A,16
2014-01-26,741,220
2014-01-26,741A,222
2014-01-26,744,1824
2014-01-26,745,953
2014-01-26,745A,185
2014-01-26,745C,10
2014-01-26,747,1023
2014-01-26,747A,173
2014-01-26,747B,34
2014-01-26,749,2806
2014-01-26,749A,128
2014-01-26,749G,222
2014-01-26,750,593
2014-01-26,750A,5
2014-01-26,750B,3
2014-01-26,751,131
2014-01-26,751A,3
2014-01-26,751W,62
2014-01-26,752,119
2014-01-26,752A,58
2014-01-26,753,318
2014-01-26,753A,9
2014-01-26,753H,308
2014-01-26,754,107
2014-01-26,755,35
2014-01-26,756,76
2014-01-26,770,367
2014-01-26,771,249
2014-01-26,772,150
2014-01-26,774,22
2014-01-26,775,1
2014-01-26,776,15
2014-01-26,777,223
2014-01-26,778,50
2014-01-26,781,19
2014-01-26,782,317
2014-01-26,783,347
2014-01-26,784,98
2014-01-26,785,140
2014-01-26,820,1468
2014-01-26,820S,211
2014-01-26,821,174
2014-01-26,823,152
2014-01-26,830F,555
2014-01-26,834,63
2014-01-26,834A,31
2014-01-26,835,877
2014-01-26,835A,41
2014-01-26,837,658
2014-01-26,838,151
2014-01-26,838H,237
2014-01-26,839,448
2014-01-26,839R,7
2014-01-26,840X,1903
2014-01-26,841F,742
2014-01-26,842X,260
2014-01-26,850,259
2014-01-26,852,16
2014-01-26,852L,3
2014-01-26,853,8
2014-01-26,860F,890
2014-01-26,861,6280
2014-01-26,863,550
2014-01-26,863F,1096
2014-01-26,864,3428
2014-01-26,864F,5673
2014-01-26,864H,279
2014-01-26,865,726
2014-01-26,865C,2
2014-01-26,865S,2
2014-01-26,866,195
2014-01-26,866A,65
2014-01-26,866R,28
2014-01-26,867,37
2014-01-26,868,323
2014-01-26,870,612
2014-01-26,871,55
2014-01-26,872,111
2014-01-26,873,125
2014-01-26,875,187
2014-01-26,877,285
2014-01-26,878,570
2014-01-26,879,604
2014-01-26,880,578
2014-01-26,881,271
2014-01-26,882,279
2014-01-26,883,261
2014-01-26,884,286
2014-01-26,885,191
2014-01-26,886,235
2014-01-26,887,193
2014-01-26,888,175
2014-01-26,889,34
2014-01-26,890,315
2014-01-26,892,165
2014-01-26,893,72
2014-01-26,894,57
2014-01-26,894H,260
2014-01-26,894S,12
2014-01-26,900,190
2014-01-26,920,22
2014-01-26,921,48
2014-01-26,922,171
2014-01-26,924,218
2014-01-26,926,89
2014-01-26,927,2
2014-01-26,928,82
2014-01-26,929,34
2014-01-26,930,15
2014-01-26,933,13
2014-01-26,950,42
2014-01-26,951,98
2014-01-26,952,396
2014-01-26,954,14
2014-01-26,955,124
2014-01-26,957,20
2014-01-26,958,42
2014-01-26,959,85
2014-01-26,960,59
2014-01-26,962,47
2014-01-26,963,12
2014-01-26,964,44
2014-01-26,965,55
2014-01-26,966,224
2014-01-26,967,80
2014-01-26,968,100
2014-01-26,969,118
2014-01-26,970,35
2014-01-26,971,147
2014-01-26,972,65
2014-01-26,973,11
2014-01-26,974,65
2014-01-26,975,88
2014-01-26,976,26
2014-01-26,977,43
2014-01-26,978,185
2014-01-26,979,74
2014-01-26,980,117
2014-01-26,981,105
2014-01-26,982,39
2014-01-26,984,12
2014-01-26,985,84
2014-01-26,986,49
2014-01-26,987,103
2014-01-26,988,63
2014-01-26,989,156
2014-01-26,990,42
2014-01-26,991,83
2014-01-26,992,101
2014-01-26,993,41
2014-01-26,994,11
2014-01-26,995,20
2014-01-26,996,61
2014-01-26,B10,18908
2014-01-26,B10C,1152
2014-01-26,B10G,20
2014-01-26,B10X,727
2014-01-26,B11,148
2014-01-26,B12,795
2014-01-26,C1,15723
2014-01-26,C1G,1393
2014-01-26,C1T,3400
2014-01-26,C1X,779
2014-01-26,C2,3660
2014-01-26,C2X,2660
2014-01-26,G10,23027
2014-01-26,G10A,435
2014-01-26,G10B,2551
2014-01-26,G10C,1359
2014-01-26,G20,2676
2014-01-26,G20F,1128
2014-01-26,G20X,497
2014-01-26,G21,2255
2014-01-26,G21F,794
2014-01-26,G21H,29
2014-01-26,G21X,422
2014-01-26,G22,1422
2014-01-26,G30,648
2014-01-26,G40,3839
2014-01-26,G40M,645
2014-01-26,H20,14153
2014-01-26,H20C,1001
2014-01-26,H20R,264
2014-01-26,H20S,25
2014-01-26,H21,1943
2014-01-26,H22,7975
2014-01-26,H22C,334
2014-01-26,H22L,2792
2014-01-26,H23,236
2014-01-26,H24,671
2014-01-26,H30,20247
2014-01-26,H30C,1357
2014-01-26,H30S,3221
2014-01-26,H32,2077
2014-01-26,H33,8081
2014-01-26,H33C,2040
2014-01-26,HL2,13
2014-01-26,INDA,41
2014-01-26,INDB,21
2014-01-26,IndstA,16
2014-01-26,IndstB,2
2014-01-26,J1,8336
2014-01-26,J1A,1017
2014-01-26,J2,4624
2014-01-26,J7,309
2014-01-26,J8,992
2014-01-26,M44,27163
2014-01-26,M44C,722
2014-01-26,M44G,40
2014-01-26,M44T,576
2014-01-26,M44X,1441
2014-01-26,N1,36
2014-01-26,N10,5
2014-01-26,N178,22
2014-01-26,N202,5
2014-01-26,N21,36
2014-01-26,N22,29
2014-01-26,N224,65
2014-01-26,N254,40
2014-01-26,N262,24
2014-01-26,N3,1347
2014-01-26,N30,40
2014-01-26,N4,1124
2014-01-26,N502,29
2014-01-26,N721,65
2014-01-26,N864,71
2014-01-26,T721,1745
2014-01-26,T721X,543
2014-01-26,T722,1252
2014-01-26,T748,43
2014-01-26,T840,1927
2014-01-26,T863,1404
2014-01-26,W90,7627
2014-01-26,W90M,514
2014-01-26,W91,2818
2014-01-26,W91C,860
2014-02-02,117,8272
2014-02-02,118,6258
2014-02-02,140,1742
2014-02-02,141,7255
2014-02-02,147,5534
2014-02-02,148,75
2014-02-02,150,8259
2014-02-02,168,6073
2014-02-02,169,351
2014-02-02,170,2395
2014-02-02,173,1027
2014-02-02,174,13352
2014-02-02,177,2585
2014-02-02,263,8666
2014-02-02,271,6734
2014-02-02,273,7170
2014-02-02,281,8389
2014-02-02,501,5400
2014-02-02,502,14307
2014-02-02,100,9151
2014-02-02,100B,400
2014-02-02,100C,793
2014-02-02,100K,205
2014-02-02,100N,236
2014-02-02,100P,314
2014-02-02,101,890
2014-02-02,115,280
2014-02-02,142,6434
2014-02-02,144,3118
2014-02-02,144G,263
2014-02-02,150B,1153
2014-02-02,150P,171
2014-02-02,155,2249
2014-02-02,157,5766
2014-02-02,157X,2105
2014-02-02,162,1852
2014-02-02,167,5262
2014-02-02,167C,765
2014-02-02,171,8121
2014-02-02,171A,201
2014-02-02,172,6303
2014-02-02,178,11909
2014-02-02,178A,21
2014-02-02,178F,1758
2014-02-02,178S,1338
2014-02-02,179,1155
2014-02-02,179F,1091
2014-02-02,190,9438
2014-02-02,190B,2806
2014-02-02,195,417
2014-02-02,195F,1090
2014-02-02,196,327
2014-02-02,196F,2205
2014-02-02,197X,252
2014-02-02,200,4217
2014-02-02,200B,3317
2014-02-02,200C,1517
2014-02-02,202,1462
2014-02-02,202F,5277
2014-02-02,203,1822
2014-02-02,203B,328
2014-02-02,203F,3116
2014-02-02,204,1948
2014-02-02,208,7219
2014-02-02,208B,793
2014-02-02,208N,710
2014-02-02,209F,2083
2014-02-02,222,18054
2014-02-02,222R,213
2014-02-02,224,6387
2014-02-02,224F,7076
2014-02-02,224X,783
2014-02-02,225,1673
2014-02-02,225F,1903
2014-02-02,225M,644
2014-02-02,225X,237
2014-02-02,226F,116
2014-02-02,228,2781
2014-02-02,228F,7906
2014-02-02,228X,859
2014-02-02,229,676
2014-02-02,229F,2623
2014-02-02,229X,303
2014-02-02,230,11502
2014-02-02,232,8437
2014-02-02,232R,721
2014-02-02,235,4245
2014-02-02,238,159
2014-02-02,239,3526
2014-02-02,241,5139
2014-02-02,241A,1036
2014-02-02,245,2143
2014-02-02,248,5435
2014-02-02,248F,1258
2014-02-02,251,10810
2014-02-02,251A,304
2014-02-02,252,5872
2014-02-02,252A,44
2014-02-02,253,1050
2014-02-02,253X,1408
2014-02-02,254,3254
2014-02-02,254A,11
2014-02-02,254X,8617
2014-02-02,262,3066
2014-02-02,262F,409
2014-02-02,265,9806
2014-02-02,265B,312
2014-02-02,265W,88
2014-02-02,281K,84
2014-02-02,286,6730
2014-02-02,286A,458
2014-02-02,287,1240
2014-02-02,288,6431
2014-02-02,288S,617
2014-02-02,300,13838
2014-02-02,300C,513
2014-02-02,300G,1438
2014-02-02,300H,780
2014-02-02,300J,244
2014-02-02,300M,197
2014-02-02,300U,842
2014-02-02,320,906
2014-02-02,333,1373
2014-02-02,333B,570
2014-02-02,333H,89
2014-02-02,333L,19
2014-02-02,350,335
2014-02-02,350P,37
2014-02-02,352,35
2014-02-02,353,50
2014-02-02,361,2464
2014-02-02,371,48
2014-02-02,372,63
2014-02-02,376,167
2014-02-02,400,8124
2014-02-02,400A,163
2014-02-02,401,4944
2014-02-02,403,1130
2014-02-02,404,922
2014-02-02,405,966
2014-02-02,407,62
2014-02-02,411,8984
2014-02-02,411B,112
2014-02-02,411U,888
2014-02-02,415,943
2014-02-02,415H,33
2014-02-02,415V,388
2014-02-02,421,105
2014-02-02,430,1213
2014-02-02,440,4414
2014-02-02,441,3626
2014-02-02,442,4166
2014-02-02,443,63
2014-02-02,451,7431
2014-02-02,451A,68
2014-02-02,452,3856
2014-02-02,452A,8
2014-02-02,452W,22
2014-02-02,461,670
2014-02-02,470,254
2014-02-02,471,725
2014-02-02,472,330
2014-02-02,474,22
2014-02-02,475,58
2014-02-02,476,156
2014-02-02,477,930
2014-02-02,478,6
2014-02-02,479,587
2014-02-02,481,74
2014-02-02,482,715
2014-02-02,483,148
2014-02-02,491,504
2014-02-02,492,165
2014-02-02,492W,113
2014-02-02,493,315
2014-02-02,493T,1
2014-02-02,494,274
2014-02-02,500,3469
2014-02-02,502X,1561
2014-02-02,503,4828
2014-02-02,506,11462
2014-02-02,506H,82
2014-02-02,506X,629
2014-02-02,507,2621
2014-02-02,528,2230
2014-02-02,541,1527
2014-02-02,541G,387
2014-02-02,541X,5768
2014-02-02,542,1365
2014-02-02,542X,5569
2014-02-02,543,735
2014-02-02,543G,54
2014-02-02,543X,2452
2014-02-02,545,1062
2014-02-02,545X,4004
2014-02-02,546,764
2014-02-02,546X,1117
2014-02-02,548,2765
2014-02-02,556,5370
2014-02-02,557,4923
2014-02-02,557X,1480
2014-02-02,559,536
2014-02-02,559S,127
2014-02-02,560,4577
2014-02-02,560A,409
2014-02-02,560B,102
2014-02-02,560P,2929
2014-02-02,565,901
2014-02-02,579,450
2014-02-02,580,430
2014-02-02,591A,120
2014-02-02,591C,294
2014-02-02,592,44
2014-02-02,593A,19
2014-02-02,593C,88
2014-02-02,600,2855
2014-02-02,600B,856
2014-02-02,600S,4
2014-02-02,601,1578
2014-02-02,601B,360
2014-02-02,605,383
2014-02-02,610,69
2014-02-02,611,445
2014-02-02,612,58
2014-02-02,613,93
2014-02-02,614,299
2014-02-02,615,1
2014-02-02,620,225
2014-02-02,621,166
2014-02-02,622,447
2014-02-02,623,236
2014-02-02,624,476
2014-02-02,625,322
2014-02-02,626,218
2014-02-02,627,264
2014-02-02,628,54
2014-02-02,629,252
2014-02-02,630,213
2014-02-02,631,26
2014-02-02,632,129
2014-02-02,633,39
2014-02-02,640,65
2014-02-02,645,1329
2014-02-02,646,1323
2014-02-02,650,109
2014-02-02,651,244
2014-02-02,652,533
2014-02-02,653,380
2014-02-02,654,101
2014-02-02,655,225
2014-02-02,656,148
2014-02-02,657,273
2014-02-02,658,303
2014-02-02,659,327
2014-02-02,660,140
2014-02-02,661,112
2014-02-02,662,54
2014-02-02,663,67
2014-02-02,664,272
2014-02-02,665,314
2014-02-02,667,129
2014-02-02,668,374
2014-02-02,669,275
2014-02-02,670,281
2014-02-02,671,188
2014-02-02,672,111
2014-02-02,681,2221
2014-02-02,681A,18
2014-02-02,682,1362
2014-02-02,683,71
2014-02-02,694,40
2014-02-02,719,2915
2014-02-02,720,8673
2014-02-02,720H,1952
2014-02-02,720M,4
2014-02-02,721,2650
2014-02-02,721A,10
2014-02-02,721F,7569
2014-02-02,721L,13
2014-02-02,721R,44
2014-02-02,721X,1652
2014-02-02,722,1336
2014-02-02,722A,12
2014-02-02,722F,4995
2014-02-02,722L,1
2014-02-02,722X,1158
2014-02-02,723F,1092
2014-02-02,723X,249
2014-02-02,724,37
2014-02-02,725,2114
2014-02-02,725A,8
2014-02-02,733,5736
2014-02-02,733C,18
2014-02-02,733G,26
2014-02-02,734,4311
2014-02-02,734S,851
2014-02-02,737,422
2014-02-02,740,900
2014-02-02,740A,6
2014-02-02,741,285
2014-02-02,741A,310
2014-02-02,744,2029
2014-02-02,745,1292
2014-02-02,745A,263
2014-02-02,745C,14
2014-02-02,747,1273
2014-02-02,747A,134
2014-02-02,747B,23
2014-02-02,749,2793
2014-02-02,749A,112
2014-02-02,749G,299
2014-02-02,750,859
2014-02-02,750A,1
2014-02-02,750B,5
2014-02-02,751,220
2014-02-02,751A,3
2014-02-02,751W,69
2014-02-02,752,124
2014-02-02,752A,80
2014-02-02,753,402
2014-02-02,753A,32
2014-02-02,753H,307
2014-02-02,754,165
2014-02-02,755,136
2014-02-02,756,171
2014-02-02,770,641
2014-02-02,771,483
2014-02-02,772,279
2014-02-02,774,33
2014-02-02,775,180
2014-02-02,776,25
2014-02-02,777,522
2014-02-02,778,89
2014-02-02,780,32
2014-02-02,781,115
2014-02-02,782,552
2014-02-02,783,596
2014-02-02,784,218
2014-02-02,785,185
2014-02-02,786,23
2014-02-02,820,2337
2014-02-02,820S,208
2014-02-02,821,383
2014-02-02,823,178
2014-02-02,830F,925
2014-02-02,834,126
2014-02-02,834A,58
2014-02-02,835,1797
2014-02-02,835A,149
2014-02-02,837,1048
2014-02-02,838,222
2014-02-02,838H,330
2014-02-02,839,607
2014-02-02,839R,21
2014-02-02,840X,3349
2014-02-02,841F,1231
2014-02-02,842X,414
2014-02-02,850,488
2014-02-02,852,25
2014-02-02,852L,14
2014-02-02,853,39
2014-02-02,860F,1426
2014-02-02,861,9141
2014-02-02,863,848
2014-02-02,863F,1959
2014-02-02,864,4600
2014-02-02,864F,9476
2014-02-02,864H,434
2014-02-02,865,1059
2014-02-02,865C,3
2014-02-02,866,309
2014-02-02,866A,146
2014-02-02,866R,39
2014-02-02,867,85
2014-02-02,868,658
2014-02-02,870,1264
2014-02-02,871,197
2014-02-02,872,264
2014-02-02,873,161
2014-02-02,875,315
2014-02-02,877,439
2014-02-02,878,558
2014-02-02,879,1017
2014-02-02,880,1004
2014-02-02,881,720
2014-02-02,882,646
2014-02-02,883,499
2014-02-02,884,449
2014-02-02,885,443
2014-02-02,886,334
2014-02-02,887,480
2014-02-02,888,574
2014-02-02,889,228
2014-02-02,890,541
2014-02-02,892,348
2014-02-02,893,131
2014-02-02,894,108
2014-02-02,894H,474
2014-02-02,894S,15
2014-02-02,900,314
2014-02-02,920,32
2014-02-02,921,212
2014-02-02,922,359
2014-02-02,924,397
2014-02-02,926,97
2014-02-02,927,9
2014-02-02,928,249
2014-02-02,929,19
2014-02-02,930,3
2014-02-02,933,15
2014-02-02,950,116
2014-02-02,951,30
2014-02-02,952,239
2014-02-02,954,54
2014-02-02,955,207
2014-02-02,956,71
2014-02-02,957,116
2014-02-02,958,90
2014-02-02,959,162
2014-02-02,960,123
2014-02-02,962,155
2014-02-02,963,83
2014-02-02,964,69
2014-02-02,966,359
2014-02-02,967,222
2014-02-02,968,253
2014-02-02,969,218
2014-02-02,970,92
2014-02-02,971,236
2014-02-02,972,166
2014-02-02,973,10
2014-02-02,974,133
2014-02-02,975,159
2014-02-02,976,51
2014-02-02,977,62
2014-02-02,978,377
2014-02-02,979,243
2014-02-02,980,196
2014-02-02,981,250
2014-02-02,982,181
2014-02-02,984,21
2014-02-02,985,168
2014-02-02,986,66
2014-02-02,987,262
2014-02-02,988,181
2014-02-02,989,156
2014-02-02,990,86
2014-02-02,991,346
2014-02-02,992,329
2014-02-02,993,90
2014-02-02,994,24
2014-02-02,995,125
2014-02-02,996,105
2014-02-02,B1,30
2014-02-02,B10,28327
2014-02-02,B10C,1485
2014-02-02,B10G,33
2014-02-02,B10X,1113
2014-02-02,B11,257
2014-02-02,B12,1354
2014-02-02,C1,21640
2014-02-02,C1G,1694
2014-02-02,C1T,4207
2014-02-02,C1X,1184
2014-02-02,C2,5703
2014-02-02,C2X,4118
2014-02-02,G10,33904
2014-02-02,G10A,584
2014-02-02,G10B,3794
2014-02-02,G10C,2014
2014-02-02,G20,3880
2014-02-02,G20F,1707
2014-02-02,G20X,732
2014-02-02,G21,3026
2014-02-02,G21F,1122
2014-02-02,G21H,29
2014-02-02,G21X,868
2014-02-02,G22,1726
2014-02-02,G30,1012
2014-02-02,G40,5361
2014-02-02,G40M,812
2014-02-02,H20,21013
2014-02-02,H20C,1245
2014-02-02,H20R,698
2014-02-02,H20S,62
2014-02-02,H21,2747
2014-02-02,H22,11963
2014-02-02,H22C,411
2014-02-02,H22L,4428
2014-02-02,H23,272
2014-02-02,H24,891
2014-02-02,H30,29798
2014-02-02,H30C,1998
2014-02-02,H30S,3863
2014-02-02,H32,2786
2014-02-02,H33,13099
2014-02-02,H33C,2719
2014-02-02,HL2,16
2014-02-02,INDA,68
2014-02-02,INDB,277
2014-02-02,IndstA,5
2014-02-02,J1,11896
2014-02-02,J1A,1278
2014-02-02,J2,7339
2014-02-02,J7,486
2014-02-02,J8,1904
2014-02-02,M44,36955
2014-02-02,M44C,914
2014-02-02,M44T,597
2014-02-02,M44X,1875
2014-02-02,N1,28
2014-02-02,N10,7
2014-02-02,N178,47
2014-02-02,N1T,1
2014-02-02,N202,19
2014-02-02,N21,43
2014-02-02,N22,38
2014-02-02,N224,91
2014-02-02,N254,52
2014-02-02,N262,30
2014-02-02,N3,1471
2014-02-02,N30,46
2014-02-02,N4,1066
2014-02-02,N502,15
2014-02-02,N541,32
2014-02-02,N721,43
2014-02-02,N864,73
2014-02-02,T721,2841
2014-02-02,T721X,662
2014-02-02,T722,1221
2014-02-02,T748,58
2014-02-02,T840,3231
2014-02-02,T863,2329
2014-02-02,W90,11582
2014-02-02,W90M,597
2014-02-02,W91,4298
2014-02-02,W91C,1479
2014-02-09,117,7210
2014-02-09,118,5842
2014-02-09,140,1821
2014-02-09,141,6016
2014-02-09,147,5593
2014-02-09,148,63
2014-02-09,150,7717
2014-02-09,168,5981
2014-02-09,169,266
2014-02-09,170,2656
2014-02-09,173,771
2014-02-09,174,11604
2014-02-09,177,2541
2014-02-09,263,7457
2014-02-09,271,5731
2014-02-09,273,6348
2014-02-09,281,7101
2014-02-09,501,4713
2014-02-09,502,12051
2014-02-09,100,7215
2014-02-09,100B,375
2014-02-09,100C,681
2014-02-09,100K,167
2014-02-09,100N,127
2014-02-09,100P,239
2014-02-09,101,725
2014-02-09,115,286
2014-02-09,142,6464
2014-02-09,144,3097
2014-02-09,144G,351
2014-02-09,150B,967
2014-02-09,150P,162
2014-02-09,155,1790
2014-02-09,157,5591
2014-02-09,157X,1584
2014-02-09,162,1828
2014-02-09,167,4580
2014-02-09,167C,570
2014-02-09,171,7186
2014-02-09,171A,244
2014-02-09,172,6388
2014-02-09,178,12061
2014-02-09,178A,18
2014-02-09,178F,1774
2014-02-09,178S,1466
2014-02-09,179,1008
2014-02-09,179F,1240
2014-02-09,190,7991
2014-02-09,190B,2744
2014-02-09,195,442
2014-02-09,195F,1097
2014-02-09,196,431
2014-02-09,196F,1839
2014-02-09,197X,213
2014-02-09,200,4425
2014-02-09,200B,3296
2014-02-09,200C,1694
2014-02-09,202,1592
2014-02-09,202F,4412
2014-02-09,203,1852
2014-02-09,203B,255
2014-02-09,203F,2540
2014-02-09,204,1901
2014-02-09,208,7182
2014-02-09,208B,689
2014-02-09,208N,597
2014-02-09,209F,1780
2014-02-09,222,14448
2014-02-09,222R,150
2014-02-09,224,6222
2014-02-09,224F,6804
2014-02-09,224X,596
2014-02-09,225,1514
2014-02-09,225F,1543
2014-02-09,225M,586
2014-02-09,225X,192
2014-02-09,226F,141
2014-02-09,228,3004
2014-02-09,228F,7168
2014-02-09,228X,671
2014-02-09,229,551
2014-02-09,229F,1870
2014-02-09,229X,274
2014-02-09,230,9524
2014-02-09,232,6986
2014-02-09,232R,669
2014-02-09,235,4352
2014-02-09,238,204
2014-02-09,239,3246
2014-02-09,241,4394
2014-02-09,241A,930
2014-02-09,245,2074
2014-02-09,248,4789
2014-02-09,248F,1050
2014-02-09,251,9634
2014-02-09,251A,118
2014-02-09,252,4770
2014-02-09,252A,46
2014-02-09,253,1212
2014-02-09,253X,1252
2014-02-09,254,3157
2014-02-09,254A,5
2014-02-09,254X,7190
2014-02-09,262,2409
2014-02-09,262F,260
2014-02-09,265,8337
2014-02-09,265B,299
2014-02-09,265W,63
2014-02-09,281K,123
2014-02-09,286,5478
2014-02-09,286A,572
2014-02-09,287,1446
2014-02-09,288,4538
2014-02-09,288S,606
2014-02-09,300,12834
2014-02-09,300C,398
2014-02-09,300G,1442
2014-02-09,300H,824
2014-02-09,300J,182
2014-02-09,300M,235
2014-02-09,300U,707
2014-02-09,320,888
2014-02-09,333,959
2014-02-09,333B,456
2014-02-09,333H,53
2014-02-09,333L,52
2014-02-09,350,261
2014-02-09,350P,23
2014-02-09,352,24
2014-02-09,353,31
2014-02-09,361,2222
2014-02-09,371,30
2014-02-09,372,62
2014-02-09,376,135
2014-02-09,400,6696
2014-02-09,400A,128
2014-02-09,401,3527
2014-02-09,403,838
2014-02-09,404,767
2014-02-09,405,825
2014-02-09,407,76
2014-02-09,411,7008
2014-02-09,411B,91
2014-02-09,411U,762
2014-02-09,415,812
2014-02-09,415H,31
2014-02-09,415V,252
2014-02-09,421,142
2014-02-09,430,981
